tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,TSA
GBVI00000000.1,1001278,Cephus spinipes,27524.0,Cephidae,7399,Hymenoptera,PRJNA252244,SAMN02870232,GBVI
GBVH00000000.1,1247479,Xyela alpigena,48206.0,Xyelidae,7399,Hymenoptera,PRJNA252242,SAMN02870441,GBVH
GBVG00000000.1,1115612,Gasteruption tournieri,32401.0,Gasteruptiidae,7399,Hymenoptera,PRJNA252337,SAMN02870301,GBVG
GBVF00000000.1,1141352,Blasticotoma filiceti,85774.0,Blasticotomidae,7399,Hymenoptera,PRJNA252334,SAMN02870221,GBVF
GBVE00000000.1,78482,Aphidius colemani,7402.0,Braconidae,7399,Hymenoptera,PRJNA252352,SAMN02870214,GBVE
GBVD00000000.1,1506737,Ceraphron sp. AD-2014,44358.0,Ceraphronidae,7399,Hymenoptera,PRJNA252127,SAMN02870233,GBVD
GBVB00000000.1,1506736,Inostemma sp. AD-2014,81078.0,Platygastridae,7399,Hymenoptera,PRJNA252125,SAMN02870320,GBVB
GBUY00000000.1,422171,Aleiodes testaceus,7402.0,Braconidae,7399,Hymenoptera,PRJNA252222,SAMN02870202,GBUY
GBUQ00000000.1,1507179,Trichopria drosophilae,44343.0,Diapriidae,7399,Hymenoptera,PRJNA252238,SAMN02870433,GBUQ
GBUP00000000.1,935254,Trissolcus semistriatus,32417.0,Scelionidae,7399,Hymenoptera,PRJNA252237,SAMN02870435,GBUP
GBUO00000000.1,52634,Diprion pini,52632.0,Diprionidae,7399,Hymenoptera,PRJNA252226,SAMN02870283,GBUO
GBUN00000000.1,1507125,Cleptes nitidulus,27511.0,Chrysididae,7399,Hymenoptera,PRJNA252328,SAMN02870265,GBUN
GBUM00000000.1,135666,Xylocopa violacea,7458.0,Apidae,7399,Hymenoptera,PRJNA252333,SAMN02870442,GBUM
GBUK00000000.1,185587,Osmia cornuta,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252331,SAMN02870360,GBUK
GBUJ00000000.1,420711,Colletes cunicularius,156309.0,Colletidae,7399,Hymenoptera,PRJNA252324,SAMN02870267,GBUJ
GBQM00000000.1,330854,Colpa sexmaculata,7435.0,Scoliidae,7399,Hymenoptera,PRJNA252303,SAMN02870268,GBQM
GBQP00000000.1,115107,Halictus quadricinctus,77572.0,Halictidae,7399,Hymenoptera,PRJNA252292,SAMN02870307,GBQP
GBQL00000000.1,1507133,Episyron rufipes,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252283,SAMN02870292,GBQL
GBQN00000000.1,481575,Megachile willughbiella,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252282,SAMN02870335,GBQN
GBQK00000000.1,549062,Heriades truncorum,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252294,SAMN02870312,GBQK
GBQG00000000.1,222801,Megalodontes cephalotes,222799.0,Megalodontesidae,7399,Hymenoptera,PRJNA252287,SAMN02870336,GBQG
GBQF00000000.1,30200,Bombus rupestris,7458.0,Apidae,7399,Hymenoptera,PRJNA252285,SAMN02870222,GBQF
GBQE00000000.1,1301242,Cephalonomia tarsalis,27508.0,Bethylidae,7399,Hymenoptera,PRJNA252280,SAMN02870230,GBQE
GBQJ00000000.1,330855,Scolia hirta,7435.0,Scoliidae,7399,Hymenoptera,PRJNA252276,SAMN02870397,GBQJ
GBQA00000000.1,338023,Torymus bedeguaris,64154.0,Torymidae,7399,Hymenoptera,PRJNA252313,SAMN02870430,GBQA
GBPZ00000000.1,1507126,Coelioxys conoidea,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252269,SAMN02870266,GBPZ
GBPW00000000.1,601124,Epeolus variegatus,7458.0,Apidae,7399,Hymenoptera,PRJNA252262,SAMN02870291,GBPW
GBPN00000000.1,549056,Chelostoma florisomne,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252249,SAMN02870237,GBPN
GBPE00000000.1,260305,Hyposoter didymator,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252197,SAMN02870317,GBPE
GBOU00000000.1,1506740,Liris sp. AD-2014,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252147,SAMN02870330,GBOU
GBOR00000000.1,495672,Syrphophilus tricinctorius,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252166,SAMN02870417,GBOR
GBOQ00000000.1,50628,Dasymutilla gloriosa,50626.0,Mutillidae,7399,Hymenoptera,PRJNA252348,SAMN02870273,GBOQ
GBNW00000000.1,1507164,Pseudoscolia sinaitica,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252146,SAMN02870389,GBNW
GBOE00000000.1,1507110,Chlorion hirtum,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252145,SAMN02870238,GBOE
GBOC00000000.1,1507155,Palarus histrio,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252142,SAMN02870364,GBOC
GBNO00000000.1,1507129,Dolichurus corniculus,330841.0,Ampulicidae,7399,Hymenoptera,PRJNA252204,SAMN02870285,GBNO
GBOL00000000.1,1507124,Cimbex rubida,85775.0,Cimbicidae,7399,Hymenoptera,PRJNA252347,SAMN02870264,GBOL
GBNJ00000000.1,1507360,Pseudogonalos hahnii,27488.0,Trigonalidae,7399,Hymenoptera,PRJNA252341,SAMN02870387,GBNJ
GBNT00000000.1,860918,Ampulex compressa,330841.0,Ampulicidae,7399,Hymenoptera,PRJNA252218,SAMN02870206,GBNT
GBTU00000000.1,266183,Orasema simulatrix,216140.0,Eucharitidae,7399,Hymenoptera,PRJNA252165,SAMN02870357,GBTU
GBTF00000000.1,58731,Dacnusa sibirica,7402.0,Braconidae,7399,Hymenoptera,PRJNA252198,SAMN02870272,GBTF
GBTY00000000.1,1507343,Dufourea dentiventris,77572.0,Halictidae,7399,Hymenoptera,PRJNA252203,SAMN02870287,GBTY
GBTZ00000000.1,1507149,Methocha articulata,2153472.0,Thynnidae,7399,Hymenoptera,PRJNA252277,SAMN02870341,GBTZ
GBWX00000000.1,1507131,Elampus spina,27511.0,Chrysididae,7399,Hymenoptera,PRJNA252148,SAMN02870288,GBWX
GBWY00000000.1,1507361,Sapyga quinquepunctata,237714.0,Sapygidae,7399,Hymenoptera,PRJNA252302,SAMN02870394,GBWY
GBQV00000000.1,1506739,Eucera sp. 'Tetraloniella' AD-2014,7458.0,Apidae,7399,Hymenoptera,PRJNA252136,SAMN02870426,GBQV
GBNP00000000.1,1507135,Euglossa dilemma,7458.0,Apidae,7399,Hymenoptera,PRJNA252310,SAMN02870296,GBNP
GBNY00000000.1,75158,Andricus quercuscalicis,73401.0,Cynipidae,7399,Hymenoptera,PRJNA252297,SAMN02870210,GBNY
GBQS00000000.1,7445,Vespa crabro,7438.0,Vespidae,7399,Hymenoptera,PRJNA252305,SAMN02870438,GBQS
GBQU00000000.1,1506738,Nitela sp. AD-2014,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252134,SAMN02870347,GBQU
GBTM00000000.1,478167,Anthophora plumipes,7458.0,Apidae,7399,Hymenoptera,PRJNA252326,SAMN02870212,GBTM
GBTL00000000.1,148810,Tetragonula carbonaria,7458.0,Apidae,7399,Hymenoptera,PRJNA252240,SAMN02870423,GBTL
GBTP00000000.1,1385220,Aproceros leucopoda,85773.0,Argidae,7399,Hymenoptera,PRJNA252225,SAMN02870215,GBTP
GBTQ00000000.1,1507143,Lestica clypeata,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252220,SAMN02870328,GBTQ
GBTS00000000.1,1384944,Orussus unicolor,27528.0,Orussidae,7399,Hymenoptera,PRJNA252209,SAMN02870359,GBTS
GBPQ00000000.1,1507363,Sapygina decemguttata,237714.0,Sapygidae,7399,Hymenoptera,PRJNA252248,SAMN02870395,GBPQ
GBPS00000000.1,1411673,Hylaeus variegatus,156309.0,Colletidae,7399,Hymenoptera,PRJNA252252,SAMN02870316,GBPS
GBPU00000000.1,1281814,Ceratina chalybea,7458.0,Apidae,7399,Hymenoptera,PRJNA252255,SAMN02870234,GBPU
GBOJ00000000.1,473950,Anthidium manicatum,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252257,SAMN02870211,GBOJ
GBPV00000000.1,1507103,Auplopus albifrons,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252258,SAMN02870219,GBPV
GBOK00000000.1,1507148,Meria tripunctata,2153472.0,Thynnidae,7399,Hymenoptera,PRJNA252267,SAMN02870339,GBOK
GBNQ00000000.1,1507365,Smicromyrme rufipes,50626.0,Mutillidae,7399,Hymenoptera,PRJNA252275,SAMN02870399,GBNQ
GBNX00000000.1,465486,Macropis fulvipes,156323.0,Melittidae,7399,Hymenoptera,PRJNA252296,SAMN02870333,GBNX
GBNZ00000000.1,1506934,Heterodontonyx sp. AD-2014,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252300,SAMN02870313,GBNZ
GBON00000000.1,1507130,Dryudella pinguis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252123,SAMN02870286,GBON
GBNC00000000.1,1506743,Telenomus sp. AD-2014,32417.0,Scelionidae,7399,Hymenoptera,PRJNA252183,SAMN02870422,GBNC
GBPP00000000.1,1507128,Dioxys cincta,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252246,SAMN02870282,GBPP
GBPT00000000.1,1040548,Lasioglossum xanthopus,77572.0,Halictidae,7399,Hymenoptera,PRJNA252253,SAMN02870325,GBPT
GBNG00000000.1,30212,Vespula germanica,7438.0,Vespidae,7399,Hymenoptera,PRJNA252254,SAMN02870439,GBNG
GBNI00000000.1,599493,Eucera malvae,7458.0,Apidae,7399,Hymenoptera,PRJNA252260,SAMN02870424,GBNI
GBPG00000000.1,481580,Eucera nigrescens,7458.0,Apidae,7399,Hymenoptera,PRJNA252141,SAMN02870293,GBPG
GBOH00000000.1,1507146,Masaris aegyptiacus aegyptiacus,7438.0,Vespidae,7399,Hymenoptera,PRJNA252149,SAMN02870334,GBOH
GBMY00000000.1,1506741,Netelia sp. AD-2014,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252150,SAMN02870356,GBMY
GBPI00000000.1,1507180,Urocerus augur,36763.0,Siricidae,7399,Hymenoptera,PRJNA252157,SAMN02870437,GBPI
GBPJ00000000.1,494771,Heteropelma amictum,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252184,SAMN02870314,GBPJ
GBPM00000000.1,495388,Pimpla flavicoxis,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252191,SAMN02870378,GBPM
GBND00000000.1,1419289,Buathra laborator,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252196,SAMN02870227,GBND
GBPO00000000.1,1507161,Pison atrum,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252200,SAMN02870379,GBPO
GBOA00000000.1,1507170,Spilomena beata,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252217,SAMN02870404,GBOA
GBMT00000000.1,1088610,Ammophila sabulosa,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252224,SAMN02870205,GBMT
GBMS00000000.1,315848,Brachygaster minutus,27484.0,Evaniidae,7399,Hymenoptera,PRJNA252340,SAMN02870224,GBMS
GBMX00000000.1,600854,Ammobates syriacus,7458.0,Apidae,7399,Hymenoptera,PRJNA252137,SAMN02870204,GBMX
GBMU00000000.1,1115617,Stephanus serrator,32422.0,Stephanidae,7399,Hymenoptera,PRJNA252323,SAMN02870410,GBMU
GBOG00000000.1,36765,Sirex noctilio,36763.0,Siricidae,7399,Hymenoptera,PRJNA252354,SAMN02870398,GBOG
GBMW00000000.1,1507156,Parischnogaster nigricans,7438.0,Vespidae,7399,Hymenoptera,PRJNA252175,SAMN02870366,GBMW
GBOI00000000.1,1507107,Camptopoeum sacrum,48719.0,Andrenidae,7399,Hymenoptera,PRJNA252153,SAMN02870228,GBOI
GBPH00000000.1,1384767,Arge berberidis,85773.0,Argidae,7399,Hymenoptera,PRJNA252154,SAMN02870216,GBPH
GBNB00000000.1,1507175,Stizus continuus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252182,SAMN02870413,GBNB
GBLV00000000.1,1506746,Chyphotes sp. AD-2014,2153470.0,Chyphotidae,7399,Hymenoptera,PRJNA252353,SAMN02870263,GBLV
GBLX00000000.1,1507178,Tremex magus,36763.0,Siricidae,7399,Hymenoptera,PRJNA252117,SAMN02870431,GBLX
GBME00000000.1,465464,Panurgus dentipes,48719.0,Andrenidae,7399,Hymenoptera,PRJNA252205,SAMN02870365,GBME
GBMG00000000.1,1507136,Eumenes papillarius,7438.0,Vespidae,7399,Hymenoptera,PRJNA252215,SAMN02870297,GBMG
GBLY00000000.1,1507134,Eucera plumigera,7458.0,Apidae,7399,Hymenoptera,PRJNA252119,SAMN02870294,GBLY
GBLZ00000000.1,599168,Eucera syriaca,7458.0,Apidae,7399,Hymenoptera,PRJNA252121,SAMN02870295,GBLZ
GBWD00000000.1,1507144,Macrocentrus marginator,7402.0,Braconidae,7399,Hymenoptera,PRJNA252187,SAMN02870332,GBWD
GBQB00000000.1,362087,Euura ribesii,27532.0,Tenthredinidae,7399,Hymenoptera,PRJNA252314,SAMN02870345,GBQB
GBLR00000000.1,600244,Thyreus orbatus,7458.0,Apidae,7399,Hymenoptera,PRJNA252319,SAMN02870428,GBLR
GBMJ00000000.1,549088,Lithurgus chrysurus,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252207,SAMN02870331,GBMJ
GBMP00000000.1,288372,Dasypoda hirtipes,156323.0,Melittidae,7399,Hymenoptera,PRJNA252212,SAMN02870274,GBMP
GBKM00000000.1,1384720,Acantholyda hieroglyphica,95274.0,Pamphiliidae,7399,Hymenoptera,PRJNA252315,SAMN02870200,GBKM
GCVB00000000.1,1585288,Brachyserphus parvulus,40310.0,Proctotrupidae,7399,Hymenoptera,PRJNA272309,SAMN03287654,GCVB
GBOY00000000.1,1507147,Mellinus arvensis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252206,SAMN02870338,GBOY
GCRH00000000.1,1585302,Plumarius gradifrons,509891.0,Plumariidae,7399,Hymenoptera,PRJNA272310,SAMN03287655,GCRH
GBLP00000000.1,108727,Diglyphus isaea,107755.0,Eulophidae,7399,Hymenoptera,PRJNA252350,SAMN02870279,GBLP
GBLL00000000.1,161191,Dendrocerus carpenteri,44361.0,Megaspilidae,7399,Hymenoptera,PRJNA252162,SAMN02870276,GBLL
GBLE00000000.1,1507105,Brachymeria minuta,92425.0,Chalcididae,7399,Hymenoptera,PRJNA252236,SAMN02870225,GBLE
GBLB00000000.1,1116887,Astata minor,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252227,SAMN02870217,GBLB
GBLA00000000.1,601640,Nomada lathburiana,7458.0,Apidae,7399,Hymenoptera,PRJNA252330,SAMN02870348,GBLA
GBKZ00000000.1,1126394,Sphecodes albilabris,77572.0,Halictidae,7399,Hymenoptera,PRJNA252332,SAMN02870402,GBKZ
GBLF00000000.1,124134,Andrena vaga,48719.0,Andrenidae,7399,Hymenoptera,PRJNA252325,SAMN02870209,GBLF
GEOV00000000.1,30243,Tegeticula yuccasella,28660.0,Prodoxidae,7088,Lepidoptera,PRJNA298054,SAMN04155523,GEOV
GEOU00000000.1,1737348,Tischeria quercitella,41016.0,Tischeriidae,7088,Lepidoptera,PRJNA298054,SAMN04155522,GEOU
GEOR00000000.1,93883,Tineola bisselliella,41012.0,Tineidae,7088,Lepidoptera,PRJNA298054,SAMN04155521,GEOR
GEOQ00000000.1,93886,Thyridopteryx ephemeraeformis,93884.0,Psychidae,7088,Lepidoptera,PRJNA298054,SAMN02370288,GEOQ
GEOP00000000.1,1737347,Palaephatus nielseni,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155519,GEOP
GEON00000000.1,1178138,Palaephatus luteolus,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN02370283,GEON
GEOO00000000.1,1407613,Phymatopus californicus,41021.0,Hepialidae,7088,Lepidoptera,PRJNA298054,SAMN02370274,GEOO
GEOM00000000.1,1470539,Metaphatus ochraceus,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155517,GEOM
GEOL00000000.1,1470539,Metaphatus ochraceus,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155516,GEOL
GEOT00000000.1,98984,Pseudopostega quadristrigella,98982.0,Opostegidae,7088,Lepidoptera,PRJNA298054,SAMN04155518,GEOT
GBWI00000000.1,280486,Philanthus triangulum,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252273,SAMN02870374,GBWI
GBWO00000000.1,1124897,Trypoxylon figulus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252286,SAMN02870436,GBWO
GBWH00000000.1,1126388,Crossocerus quadrimaculatus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252271,SAMN02870271,GBWH
GBWG00000000.1,1507127,Crabro peltarius,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252268,SAMN02870270,GBWG
GBQI00000000.1,330847,Prionyx kirbii,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252299,SAMN02870385,GBQI
GBQO00000000.1,1507174,Stizoides tridentatus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252284,SAMN02870412,GBQO
GBQH00000000.1,1507158,Pemphredon lugens,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252288,SAMN02870371,GBQH
GBQD00000000.1,1507169,Sphex funerarius,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252279,SAMN02870403,GBQD
GBPX00000000.1,1088627,Podalonia hirsuta,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252272,SAMN02870381,GBPX
GBPY00000000.1,288402,Isodontia mexicana,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252264,SAMN02870321,GBPY
GBOB00000000.1,420963,Sphecius convallis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252349,SAMN02870401,GBOB
GBLU00000000.1,1507154,Oxybelus bipunctatus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252321,SAMN02870362,GBLU
GBMA00000000.1,1294192,Diodontus minutus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252322,SAMN02870281,GBMA
GBLS00000000.1,1507342,Dinetus pictus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252320,SAMN02870280,GBLS
GBNF00000000.1,1507137,Harpactus elegans,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252247,SAMN02870308,GBNF
GBNN00000000.1,1507151,Nysson niger,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252266,SAMN02870351,GBNN
GBPR00000000.1,1507176,Tachysphex fulvitarsis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252251,SAMN02870419,GBPR
GBNL00000000.1,1507168,Sceliphron curvatum,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252261,SAMN02870396,GBNL
GBNR00000000.1,1126390,Gorytes laticinctus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252290,SAMN02870305,GBNR
GBNH00000000.1,1507163,Psenulus fuscipennis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252256,SAMN02870386,GBNH
GBNS00000000.1,1507109,Cerceris arenaria,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252291,SAMN02870235,GBNS
GBOM00000000.1,411700,Chalybion californicum,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252298,SAMN02870236,GBOM
GBQR00000000.1,1507104,Bembix rostrata,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252270,SAMN02870220,GBQR
GBUA00000000.1,1507100,Alysson spinosus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252289,SAMN02870203,GBUA
GFDL00000000.1,7177,Culex tarsalis,7157.0,Culicidae,7147,Diptera,PRJNA360148,SAMN06204222,GFDL
GEZZ00000000.1,7421,Diadromus collaris,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA225661,SAMN02388840,GEZZ
GEZZ00000000.1,7421,Diadromus collaris,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA225661,SAMN05824024,GEZZ
GEEM00000000.1,7111,Trichoplusia ni,7100.0,Noctuidae,7088,Lepidoptera,PRJNA308418,SAMN04395210,GEEM
GFDG00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA359481,SAMN06192181,GFDG
GFDG00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA359481,SAMN06192182,GFDG
GFDF00000000.1,330878,Nyssomyia neivai,7197.0,Psychodidae,7147,Diptera,PRJNA359206,SAMN06189232,GFDF
GFDF00000000.1,330878,Nyssomyia neivai,7197.0,Psychodidae,7147,Diptera,PRJNA359206,SAMN06189233,GFDF
GFDF00000000.1,330878,Nyssomyia neivai,7197.0,Psychodidae,7147,Diptera,PRJNA359206,SAMN06189234,GFDF
GFCY00000000.1,7091,Bombyx mori,7089.0,Bombycidae,7088,Lepidoptera,PRJNA357975,SAMN06163073,GFCY
GFCX00000000.1,7119,Antheraea pernyi,7117.0,Saturniidae,7088,Lepidoptera,PRJNA357974,SAMN06163070,GFCX
GECK00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA281760,SAMN03496284,GECK
GECK00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA281760,SAMN03496285,GECK
GECK00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA281760,SAMN03496286,GECK
GFAF00000000.1,217443,Cotesia vestalis,7402.0,Braconidae,7399,Hymenoptera,PRJNA227317,SAMN02401328,GFAF
GFAF00000000.1,217443,Cotesia vestalis,7402.0,Braconidae,7399,Hymenoptera,PRJNA227317,SAMN05437583,GFAF
GEMJ00000000.1,1842465,Rhipidia sejuga,43823.0,Limoniidae,7147,Diptera,PRJNA319613,SAMN04901563,GEMJ
GEMI00000000.1,1842463,Pedicia vetusta,702679.0,Pediciidae,7147,Diptera,PRJNA319613,SAMN04901562,GEMI
GEMK00000000.1,1842493,Liogma simplicicornis,702680.0,Cylindrotomidae,7147,Diptera,PRJNA319613,SAMN04901564,GEMK
GEYN00000000.1,51655,Plutella xylostella,51653.0,Plutellidae,7088,Lepidoptera,PRJNA335320,SAMN05440352,GEYN
GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792422,GFBA
GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792423,GFBA
GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792425,GFBA
GFBA00000000.1,1903630,Tupiocoris notatus,30083.0,Miridae,7524,Hemiptera,PRJNA343704,SAMN05792426,GFBA
GFBH00000000.1,1206364,Eogystia hippophaecolus,186108.0,Cossidae,7088,Lepidoptera,PRJNA328551,SAMN05375057,GFBH
GFBD00000000.1,213863,Camponotus fellah,36668.0,Formicidae,7399,Hymenoptera,PRJNA339034,SAMN05578870,GFBD
GFBD00000000.1,213863,Camponotus fellah,36668.0,Formicidae,7399,Hymenoptera,PRJNA339034,SAMN05578871,GFBD
GEZK00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA338731,SAMN05567564,GEZK
GEZK00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA338731,SAMN05567565,GEZK
GDIM00000000.1,35570,Stomoxys calcitrans,7366.0,Muscidae,7147,Diptera,PRJNA188117,SAMN03840662,GDIM
GARP00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA230546,SAMN02580706,GARP
GBDZ00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA241358,SAMN02689438,GBDZ
GBGB00000000.1,82742,Orius laevigatus,82738.0,Anthocoridae,7524,Hemiptera,PRJNA191591,SAMN02767604,GBGB
GBBY00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA232395,SAMN02442363,GBBY
GBBY00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA232395,SAMN02442364,GBBY
GBBY00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA232395,SAMN02442365,GBBY
GBBY00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA232395,SAMN02442366,GBBY
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058407,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058408,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058409,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058410,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058411,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058412,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058413,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058414,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058415,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058416,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058417,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058418,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058419,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058420,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058421,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058422,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058423,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058424,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058425,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058426,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058427,GAIZ
GAIZ00000000.1,7000,Gryllus firmus,6995.0,Gryllidae,6993,Orthoptera,PRJNA198853,SAMN02058428,GAIZ
GAWG00000000.1,7024,Extatosoma tiaratum,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA238833,SAMN02646411,GAWG
GAWF00000000.1,202427,Sipyloidea sipylus,2506049.0,Lonchodidae,7020,Phasmatodea,PRJNA238833,SAMN02646414,GAWF
