,id,species,family_name,order_name,hits,filtered_hits,oskar,prefix_s,project_s,bioproject_s,biosample_ss,contigs_total_length_l,contigs_count_l
956,GACZ00000000.1,Tipula maxima,Tipulidae,Diptera,0,0.0,not found,GACZ01,TSA,PRJNA181035,SAMN01774151,14878814,24668
957,GACX00000000.1,Raphidia ariadne,Raphidiidae,Raphidioptera,0,0.0,not found,GACX01,TSA,PRJNA181033,SAMN01774154,16693364,29612
958,GACV00000000.1,Philopotamus ludificatus,Philopotamidae,Trichoptera,0,0.0,not found,GACV01,TSA,PRJNA181031,SAMN01774152,13992804,24590
959,GACU00000000.1,Nevrorthus apatelios,Nevrorthidae,Neuroptera,0,0.0,not found,GACU01,TSA,PRJNA181030,SAMN01774155,9092475,17645
960,GACY00000000.1,Mengenilla moldrzyki,Mengenillidae,Strepsiptera,0,0.0,not found,GACY01,TSA,PRJNA181027,SAMN01766808,33558976,60618
961,GACW00000000.1,Carabus granulatus,Carabidae,Coleoptera,0,0.0,not found,GACW01,TSA,PRJNA181026,SAMN01766557,36498460,55363
962,GABK00000000.1,Sialis lutaria,Sialidae,Megaloptera,0,0.0,not found,GABK01,TSA,PRJNA181034,SAMN01766809,7235553,14200
963,GAMD00000000.1,Anopheles aquasalis,Culicidae,Diptera,1,1.0,found,GAMD01,TSA,PRJNA210899,"SAMN02230077,SAMN02230078",3112531,3464
964,GALA00000000.1,Psorophora albipes,Culicidae,Diptera,0,0.0,not found,GALA01,TSA,PRJNA208958,SAMN02206474,1520629,1790
965,GAJS00000000.1,Chilo suppressalis,Crambidae,Lepidoptera,0,0.0,not found,GAJS01,TSA,PRJNA183730,SAMN01180348,31118166,70738
966,GAJX00000000.1,Clavigralla tomentosicollis,Coreidae,Hemiptera,0,0.0,not found,GAJX01,TSA,PRJNA192261,SAMN01939140,7313216,10663
967,GAJW00000000.1,Aphis craccivora,Aphididae,Hemiptera,0,0.0,not found,GAJW01,TSA,PRJNA192260,SAMN01939139,5122728,7649
968,GAJV00000000.1,Anoplocnemis curvipes,Coreidae,Hemiptera,0,0.0,not found,GAJV01,TSA,PRJNA192258,SAMN01939138,8051081,11704
969,GAFE00000000.1,Anopheles sinensis,Culicidae,Diptera,0,0.0,not found,GAFE01,TSA,PRJNA186896,SAMN01892542,14529397,28133
970,GAKJ00000000.1,Sitodiplosis mosellana,Cecidomyiidae,Diptera,2,2.0,found,GAKJ01,TSA,PRJNA192921,SAMN01906326,18327025,13987
971,GAJY00000000.1,Megalurothrips sjostedti,Thripidae,Thysanoptera,0,0.0,not found,GAJY01,TSA,PRJNA192262,SAMN01939141,5044433,7385
972,GAGH00000000.1,Osmia cornuta,Megachilidae,Hymenoptera,0,0.0,not found,GAGH01,TSA,PRJNA185987,SAMN01906577,64623098,83098
973,GABX00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,0.0,not found,GABX01,TSA,PRJNA178770,SAMN00847512,55714,59
974,GDHF00000000.1,Bactrocera latifrons,Tephritidae,Diptera,4,1.0,found,GDHF01,TSA,PRJNA281765,"SAMN03566187,SAMN03566188,SAMN03566189,SAMN03566190,SAMN03566191",93529874,34079
975,GDHQ00000000.1,Polistes metricus,Vespidae,Hymenoptera,0,0.0,not found,GDHQ01,TSA,PRJNA287152,"SAMN03776881,SAMN03776882,SAMN03776883,SAMN03776884,SAMN03776885,SAMN03776886,SAMN03776887,SAMN03776888,SAMN03776889,SAMN03776890,SAMN03776891,SAMN03776892,SAMN03776893,SAMN03776894,SAMN03776895,SAMN03776896",118635694,127403
976,GCVX00000000.1,Epiphyas postvittana,Tortricidae,Lepidoptera,0,0.0,not found,GCVX01,TSA,PRJNA236624,"SAMN02602875,SAMN02602876",270437,241
977,GBUI00000000.1,Phaedon cochleariae,Chrysomelidae,Coleoptera,0,0.0,not found,GBUI01,TSA,PRJNA210148,SAMN02351150,8913,5
978,GDFS00000000.1,Polistes fuscatus,Vespidae,Hymenoptera,9,3.0,found,GDFS01,TSA,PRJNA287145,"SAMN03776850,SAMN03776851,SAMN03776852,SAMN03776853,SAMN03776854,SAMN03776855,SAMN03776856,SAMN03776857,SAMN03776858,SAMN03776859,SAMN03776860,SAMN03776861,SAMN03776862,SAMN03776863,SAMN03776864,SAMN03776865,SAMN03776866",153647175,157489
979,GBVY00000000.1,Anopheles stephensi,Culicidae,Diptera,0,0.0,not found,GBVY01,TSA,PRJNA253267,"SAMN02869673,SAMN02869674,SAMN02869675,SAMN02869676",2979281,3169
980,GDGN00000000.1,Amyelois transitella,Pyralidae,Lepidoptera,0,0.0,not found,GDGN01,TSA,PRJNA259890,SAMN03013884,116381533,93073
981,GDCO00000000.1,Halyomorpha halys,Pentatomidae,Hemiptera,0,0.0,not found,GDCO01,TSA,PRJNA242849,"SAMN02709492,SAMN02709493,SAMN02709494,SAMN02709495",251093481,247113
982,GDCN00000000.1,Lymantria dispar,Lymantriidae,Lepidoptera,0,0.0,not found,GDCN01,TSA,PRJNA175734,"SAMN01914919,SAMN01915321,SAMN01915322",9458344,20472
983,GDDM00000000.1,Lymantria dispar,Lymantriidae,Lepidoptera,0,0.0,not found,GDDM01,TSA,PRJNA80181,SAMN00749815,8010495,13231
984,GDAW00000000.1,Lygus lineolaris,Miridae,Hemiptera,0,0.0,not found,GDAW01,TSA,PRJNA280549,SAMN03464333,36124843,62559
985,GBEY00000000.1,Bactrocera minax,Tephritidae,Diptera,0,0.0,not found,GBEY01,TSA,PRJNA246133,SAMN02743534,30272977,33324
986,GBEB00000000.1,Nasonia vitripennis,Pteromalidae,Hymenoptera,1,1.0,found,GBEB01,TSA,PRJNA240970,SAMN02687583,102421916,30223
987,GBAS00000000.1,Telchin licus,Castniidae,Lepidoptera,0,0.0,not found,GBAS01,TSA,PRJNA241452,SAMN02689937,14954575,23824
988,GBEC00000000.1,Nasonia giraulti,Pteromalidae,Hymenoptera,1,1.0,found,GBEC01,TSA,PRJNA241010,SAMN02687895,101871380,29641
989,GBXI00000000.1,Zeugodacus cucurbitae,Tephritidae,Diptera,1,1.0,found,GBXI01,TSA,PRJNA259566,"SAMN03010448,SAMN03010449,SAMN03010450,SAMN03010451",48281759,17654
990,GBZL00000000.1,Actias selene,Saturniidae,Lepidoptera,0,0.0,not found,GBZL01,TSA,PRJNA269319,SAMN03252614,31666082,46228
991,GBZD00000000.1,Samia ricini,Saturniidae,Lepidoptera,0,0.0,not found,GBZD01,TSA,PRJNA269319,SAMN03252613,29706709,44638
992,GBZC00000000.1,Antheraea assamensis,Saturniidae,Lepidoptera,0,0.0,not found,GBZC01,TSA,PRJNA269319,SAMN03252612,23419029,35722
993,GBZJ00000000.1,Antheraea yamamai,Saturniidae,Lepidoptera,0,0.0,not found,GBZJ01,TSA,PRJNA269319,SAMN03252611,29504188,43544
994,GBZF00000000.1,Antheraea pernyi,Saturniidae,Lepidoptera,0,0.0,not found,GBZF01,TSA,PRJNA269319,SAMN03252610,31993434,46237
995,GBZE00000000.1,Rhodinia newara,Saturniidae,Lepidoptera,0,0.0,not found,GBZE01,TSA,PRJNA269319,SAMN03252615,32861517,49727
996,GCKB00000000.1,Aethina tumida,Nitidulidae,Coleoptera,0,0.0,not found,GCKB01,TSA,PRJNA256171,SAMN02940944,25138704,42761
997,GAUC00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GAUC01,TSA,PRJNA237273,SAMN02617556,42892663,72360
998,GBAC00000000.1,Plutella xylostella,Plutellidae,Lepidoptera,0,0.0,not found,GBAC01,TSA,PRJNA241391,SAMN02689684,14864253,38675
999,GBJX00000000.1,Adelges tsugae,Adelgidae,Hemiptera,0,0.0,not found,GBJX01,TSA,PRJNA242203,SAMN02691708,35793846,21848
1000,GBYY00000000.1,Thaumetopoea pityocampa,Notodontidae,Lepidoptera,0,0.0,not found,GBYY01,TSA,PRJNA232643,SAMN02776975,4428182,4897
1001,GBYZ00000000.1,Thaumetopoea pityocampa,Notodontidae,Lepidoptera,0,0.0,not found,GBYZ01,TSA,PRJNA232643,SAMN02593742,4622512,4991
1002,GBGV00000000.1,Polistes metricus,Vespidae,Hymenoptera,1,1.0,found,GBGV01,TSA,PRJNA242774,"SAMN02712421,SAMN02712422,SAMN02712423,SAMN02712424,SAMN02712425,SAMN02712426,SAMN02712427,SAMN02712428,SAMN02712429,SAMN02712430,SAMN02712431,SAMN02712432,SAMN02712433,SAMN02712434,SAMN02712435,SAMN02712436",54810859,74517
1003,GARK00000000.1,Popillia japonica,Scarabaeidae,Coleoptera,0,0.0,not found,GARK01,TSA,PRJNA198730,SAMN02055564,1515018,1916
1004,GCGJ00000000.1,Locusta migratoria manilensis,Acrididae,Orthoptera,0,0.0,not found,GCGJ01,TSA,PRJNA273436,SAMN03292180,44950878,61022
1005,GBBI00000000.1,Triatoma infestans,Reduviidae,Hemiptera,0,0.0,not found,GBBI01,TSA,PRJNA238208,"SAMN02641822,SAMN02641823,SAMN02641824,SAMN02641852,SAMN02641853,SAMN02641854,SAMN02641855,SAMN02641856,SAMN02641857,SAMN02641858",7956159,5114
1006,GBHN00000000.1,Colaphellus bowringi,Chrysomelidae,Coleoptera,1,1.0,found,GBHN01,TSA,PRJNA209790,SAMN02221894,24767060,35457
1007,GBYB00000000.1,Fopius arisanus,Braconidae,Hymenoptera,1,1.0,found,GBYB01,TSA,PRJNA259570,"SAMN03010495,SAMN03010496,SAMN03010497,SAMN03010498",50620881,15346
1008,GASM00000000.1,Tetramorium bicarinatum,Formicidae,Hymenoptera,1,1.0,found,GASM01,TSA,PRJNA233988,SAMN02584778,68517173,35745
1009,GARJ00000000.1,Popillia japonica,Scarabaeidae,Coleoptera,0,0.0,not found,GARJ01,TSA,PRJNA233626,SAMN02569976,632479,698
1010,GAKB00000000.1,Bactrocera oleae,Tephritidae,Diptera,0,0.0,not found,GAKB01,TSA,PRJNA195424,SAMN01994481,9786815,11836
1011,GBRD00000000.1,Lygus hesperus,Miridae,Hemiptera,0,0.0,not found,GBRD01,TSA,PRJNA210219,"SAMN02222160,SAMN02222161,SAMN02222162,SAMN02222163",38303833,18209
1012,GARQ00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GARQ01,TSA,PRJNA232955,SAMN02567293,42780986,46653
1013,GBHO00000000.1,Lygus hesperus,Miridae,Hemiptera,0,0.0,not found,GBHO01,TSA,PRJNA238835,"SAMN02679940,SAMN02679941,SAMN02679942,SAMN02679943,SAMN02679944,SAMN02679945,SAMN02679946,SAMN02679947,SAMN02679948",102246199,45706
1014,GARN00000000.1,Musca domestica,Muscidae,Diptera,0,0.0,not found,GARN01,TSA,PRJNA227268,SAMN02401116,48801602,49557
1015,GAKP00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,1,0.0,not found,GAKP01,TSA,PRJNA167923,SAMN01991043,62063106,23539
1016,GAMC00000000.1,Ceratitis capitata,Tephritidae,Diptera,2,1.0,found,GAMC01,TSA,PRJNA208956,"SAMN02208095,SAMN02208096,SAMN02208097,SAMN02208098,SAMN02208099,SAMN02208100,SAMN02208101,SAMN02208102,SAMN02208103,SAMN02208104,SAMN02208105,SAMN02208106,SAMN02208107,SAMN02208108,SAMN02208109,SAMN02208110,SAMN02208111,SAMN02208112",66654533,21761
1017,GATX00000000.1,Annulipalpia sp. AD-2013,None,Trichoptera,0,0.0,not found,GATX01,TSA,PRJNA219539,SAMN02047195,52609922,87370
1018,GBKU00000000.1,Trichoplusia ni,Noctuidae,Lepidoptera,0,0.0,not found,GBKU01,TSA,PRJNA260558,SAMN03024153,60040270,70322
1019,GBTA00000000.1,Helicoverpa assulta,Noctuidae,Lepidoptera,0,0.0,not found,GBTA01,TSA,PRJNA263973,"SAMN03108767,SAMN03108769,SAMN03108773,SAMN03108774",55799640,64112
1020,GBTE00000000.1,Anopheles quadrimaculatus,Culicidae,Diptera,1,1.0,found,GBTE01,TSA,PRJNA264292,"SAMN02384897,SAMN02384898,SAMN02384899,SAMN02384900,SAMN02384901,SAMN02384902,SAMN02384903,SAMN02384904,SAMN02384905",19277482,18724
1021,GBHB00000000.1,Teleogryllus commodus,Gryllidae,Orthoptera,0,0.0,not found,GBHB01,TSA,PRJNA252786,"SAMN02863001,SAMN02863002,SAMN02863003,SAMN02863004,SAMN02863005,SAMN02863006,SAMN02863007,SAMN02863008,SAMN02863009,SAMN02863010,SAMN02863011,SAMN02863012,SAMN02863013,SAMN02863014,SAMN02863015,SAMN02863016,SAMN02863017,SAMN02863018,SAMN02863019,SAMN02863020,SAMN02863021,SAMN02863022,SAMN02863023,SAMN02863024",199835063,80464
1022,GBIT00000000.1,Bactrocera minax,Tephritidae,Diptera,0,0.0,not found,GBIT01,TSA,PRJNA244614,SAMN02727808,38471055,47189
1023,GBJR00000000.1,Bombyx mori,Bombycidae,Lepidoptera,0,0.0,not found,GBJR01,TSA,PRJNA257362,SAMN02950950,17759131,15696
1024,GBID00000000.1,Blattella germanica,Ectobiidae,Blattodea,0,0.0,not found,GBID01,TSA,PRJNA248247,"SAMN02796058,SAMN02796059",10239008,6833
1025,GBDM00000000.1,Helicoverpa armigera,Noctuidae,Lepidoptera,0,0.0,not found,GBDM01,TSA,PRJNA244590,"SAMN02727541,SAMN02727571,SAMN02727611,SAMN02727612,SAMN02727613,SAMN02727614,SAMN02727615,SAMN02727616,SAMN02727617,SAMN02727618",41444591,30110
1026,GBRL00000000.1,Sitodiplosis mosellana,Cecidomyiidae,Diptera,1,1.0,found,GBRL01,TSA,PRJNA192921,SAMN01974500,12107402,10394
1027,GBHT00000000.1,Halyomorpha halys,Pentatomidae,Hemiptera,0,0.0,not found,GBHT01,TSA,PRJNA248431,"SAMN02821154,SAMN02821155",26764243,13211
1028,GANM00000000.1,Nilaparvata lugens,Delphacidae,Hemiptera,0,0.0,not found,GANM01,TSA,PRJNA214044,,27362333,22935
1029,GBEO00000000.1,Anopheles sinensis,Culicidae,Diptera,1,1.0,found,GBEO01,TSA,PRJNA196809,SAMN02044400,21959904,38463
1030,GBCX00000000.1,Dastarcus helophoroides,Bothrideridae,Coleoptera,1,1.0,found,GBCX01,TSA,PRJNA242452,SAMN02689686,29035311,42172
1031,GAOM00000000.1,Macrosiphum euphorbiae,Aphididae,Hemiptera,0,0.0,not found,GAOM01,TSA,PRJNA216124,SAMN02317144,22568909,20254
1032,GARF00000000.1,Chrysomela populi,Chrysomelidae,Coleoptera,0,0.0,not found,GARF01,TSA,PRJNA212154,,218677,72
1033,GAPU00000000.1,Phaedon cochleariae,Chrysomelidae,Coleoptera,0,0.0,not found,GAPU01,TSA,PRJNA210148,SAMN02351150,141806,72
1034,GBDY00000000.1,Kerria lacca,Kerriidae,Hemiptera,0,0.0,not found,GBDY01,TSA,PRJNA239395,SAMN02665303,53782308,41611
1035,GBDP00000000.1,Kerria lacca,Kerriidae,Hemiptera,0,0.0,not found,GBDP01,TSA,PRJNA239151,SAMN02649608,92361614,55680
1036,GBDO00000000.1,Kerria lacca,Kerriidae,Hemiptera,0,0.0,not found,GBDO01,TSA,PRJNA233434,SAMN02568965,79299319,56324
1037,GBGG00000000.1,Themira biloba,Sepsidae,Diptera,0,0.0,not found,GBGG01,TSA,PRJNA218740,"SAMN02352649,SAMN02688917,SAMN02795968",32518167,23280
1038,GARL00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,0.0,not found,GARL01,TSA,PRJNA219058,SAMN02442445,108280322,96463
1039,GAWM00000000.1,Culicoides sonorensis,Ceratopogonidae,Diptera,1,1.0,found,GAWM01,TSA,PRJNA238338,"SAMN02646749,SAMN02646750,SAMN02646751,SAMN02646752,SAMN02646753,SAMN02646754,SAMN02646755,SAMN02646756,SAMN02646757,SAMN02646758",25862143,19041
1040,GAPP00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GAPP01,TSA,PRJNA50499,SAMN02086094,20753900,33165
1041,GAPQ00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GAPQ01,TSA,PRJNA50499,SAMN02086095,17216023,27229
1042,GALP00000000.1,Drosophila miranda,Drosophilidae,Diptera,1,1.0,found,GALP01,TSA,PRJNA208862,,26311042,12521
1043,GBCU00000000.1,Aphidius ervi,Braconidae,Hymenoptera,0,0.0,not found,GBCU01,TSA,PRJNA235942,"SAMN02592762,SAMN02592763",19560,20
1044,GBBQ00000000.1,Teleopsis whitei,Diopsidae,Diptera,0,0.0,not found,GBBQ01,TSA,PRJNA241109,SAMN02688130,65103567,60498
1045,GAXD00000000.1,Frankliniella occidentalis,Thripidae,Thysanoptera,0,0.0,not found,GAXD01,TSA,PRJNA234733,SAMN02602863,19318273,31391
1046,GBBP00000000.1,Teleopsis dalmanni,Diopsidae,Diptera,0,0.0,not found,GBBP01,TSA,PRJNA240197,"SAMN02672503,SAMN02673369,SAMN02673370,SAMN02673371,SAMN02673372,SAMN02673373,SAMN02673374,SAMN02673377,SAMN02673378,SAMN02673379,SAMN02673380,SAMN02673381",180339094,194857
1047,GAWY00000000.1,Oropsylla silantiewi,Ceratophyllidae,Siphonaptera,0,0.0,not found,GAWY01,TSA,PRJNA237990,SAMN02640258,40439508,47863
1048,GBAB00000000.1,Musca domestica,Muscidae,Diptera,1,1.0,found,GBAB01,TSA,PRJNA227793,SAMN02427181,35219498,46167
1049,GAWI00000000.1,Delia antiqua,Anthomyiidae,Diptera,0,0.0,not found,GAWI01,TSA,PRJNA208983,SAMN02208942,17917051,29451
1050,GAVD00000000.1,Ostrinia nubilalis,Crambidae,Lepidoptera,0,0.0,not found,GAVD01,TSA,PRJNA232037,"SAMN02464013,SAMN02464014,SAMN02464015,SAMN02464016,SAMN02464017,SAMN02464018,SAMN02464019,SAMN02464020,SAMN02464021,SAMN02464022,SAMN02464023,SAMN02464024,SAMN02464115,SAMN02464116,SAMN02464117,SAMN02464118,SAMN02464119,SAMN02464120,SAMN02464121,SAMN02464122,SAMN02464123,SAMN02464124,SAMN02464125,SAMN02464126,SAMN02464127",33646933,40907
1051,GAQX00000000.1,Graminella nigrifrons,Cicadellidae,Hemiptera,0,0.0,not found,GAQX01,TSA,PRJNA200322,SAMN02058509,54599464,37537
1052,GAAP00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,0,0.0,not found,GAAP01,TSA,PRJNA175481,,39917,30
1053,GAZV00000000.1,Apis mellifera,Apidae,Hymenoptera,0,0.0,not found,GAZV01,TSA,PRJNA238833,SAMN02671243,80253505,53516
1054,GAXT00000000.1,Crioscolia alcione,Scoliidae,Hymenoptera,0,0.0,not found,GAXT01,TSA,PRJNA195615,SAMN02009276,205679920,79867
1055,GAXS00000000.1,Pepsis grossa,Pompilidae,Hymenoptera,0,0.0,not found,GAXS01,TSA,PRJNA195615,SAMN02009274,141418914,63384
1056,GAXR00000000.1,Stigmatomma oregonense,Formicidae,Hymenoptera,0,0.0,not found,GAXR01,TSA,PRJNA195615,SAMN02009273,70047731,47012
1057,GAXQ00000000.1,Pseudomasaris vespoides,Vespidae,Hymenoptera,0,0.0,not found,GAXQ01,TSA,PRJNA195615,SAMN02009272,97229504,51897
1058,GAXP00000000.1,Sphaeropthalma orestes,Mutillidae,Hymenoptera,0,0.0,not found,GAXP01,TSA,PRJNA195615,SAMN02009277,78574203,50476
1059,GAZU00000000.1,Brachycistis timberlakei,Tiphiidae,Hymenoptera,0,0.0,not found,GAZU01,TSA,PRJNA195615,SAMN02009275,77598286,56105
1060,GAXO00000000.1,Argochrysis armilla,Chrysididae,Hymenoptera,1,1.0,found,GAXO01,TSA,PRJNA195615,SAMN02009278,84952495,40467
1061,GAXN00000000.1,Sceliphron caementarium,Sphecidae,Hymenoptera,0,0.0,not found,GAXN01,TSA,PRJNA195615,SAMN01995841,150417084,66575
1062,GAXM00000000.1,Mischocyttarus flavitarsis,Vespidae,Hymenoptera,1,1.0,found,GAXM01,TSA,PRJNA195615,SAMN01995840,70719115,58993
1063,GAXL00000000.1,Chyphotes mellipes,Chyphotidae,Hymenoptera,0,0.0,not found,GAXL01,TSA,PRJNA195615,SAMN01995839,128806345,55062
1064,GANS00000000.1,Dinoponera quadriceps,Formicidae,Hymenoptera,0,0.0,not found,GANS01,TSA,PRJNA217939,SAMN02343703,2647412,6509
1065,GAQW00000000.1,Onthophagus nigriventris,Scarabaeidae,Coleoptera,0,0.0,not found,GAQW01,TSA,PRJNA231725,"SAMN02444020,SAMN02444021,SAMN02444022,SAMN02444023",37720310,59302
1066,GAQV00000000.1,Trypoxylus dichotomus,Scarabaeidae,Coleoptera,0,0.0,not found,GAQV01,TSA,PRJNA231720,"SAMN02444008,SAMN02444009,SAMN02444010,SAMN02444011,SAMN02444012,SAMN02444013,SAMN02444014,SAMN02444015,SAMN02444016,SAMN02444017,SAMN02444018,SAMN02444019",12302086,34455
1067,GARD00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,0.0,not found,GARD01,TSA,PRJNA193566,SAMN01985099,27655252,46060
1068,GARG00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,0.0,not found,GARG01,TSA,PRJNA193566,SAMN01985098,19077596,33983
1069,GARC00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,0.0,not found,GARC01,TSA,PRJNA193566,SAMN01985100,24267454,38522
1070,GARB00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,0.0,not found,GARB01,TSA,PRJNA193566,SAMN01985097,28343611,41264
1071,GAQJ00000000.1,Ostrinia furnacalis,Crambidae,Lepidoptera,0,0.0,not found,GAQJ01,TSA,PRJNA228958,"SAMN02404638,SAMN02404617",45459381,62382
1072,GANO00000000.1,Corethrella appendiculata,Chaoboridae,Diptera,1,1.0,found,GANO01,TSA,PRJNA213247,SAMN02263985,8160158,5050
1073,GADL00000000.1,Carposina sasakii,Carposinidae,Lepidoptera,0,0.0,not found,GADL01,TSA,PRJNA182707,,1727189,1821
1074,GADK00000000.1,Grapholita molesta,Tortricidae,Lepidoptera,0,0.0,not found,GADK01,TSA,PRJNA182706,,3179442,2872
1075,GADJ00000000.1,Grapholita dimorpha,Tortricidae,Lepidoptera,0,0.0,not found,GADJ01,TSA,PRJNA182494,,2512423,2398
1076,GADM00000000.1,Drosophila malerkotliana malerkotliana,Drosophilidae,Diptera,1,1.0,found,GADM01,TSA,PRJNA172931,,5461915,9594
1077,GADP00000000.1,Drosophila ercepeae,Drosophilidae,Diptera,0,0.0,not found,GADP01,TSA,PRJNA172931,,7396551,15456
1078,GADQ00000000.1,Drosophila malerkotliana pallens,Drosophilidae,Diptera,0,0.0,not found,GADQ01,TSA,PRJNA172931,,10265613,19161
1079,GADS00000000.1,Drosophila merina,Drosophilidae,Diptera,0,0.0,not found,GADS01,TSA,PRJNA172931,,9951217,19353
1080,GAEJ00000000.1,Drosophila pseudoananassae pseudoananassae,Drosophilidae,Diptera,0,0.0,not found,GAEJ01,TSA,PRJNA172931,,13869744,32924
1081,GADR00000000.1,Drosophila pseudoananassae nigrens,Drosophilidae,Diptera,0,0.0,not found,GADR01,TSA,PRJNA172931,,12343847,29641
1082,GAAF00000000.1,Macrosiphum euphorbiae,Aphididae,Hemiptera,0,0.0,not found,GAAF01,TSA,PRJNA173897,,743732,550
1083,GABY00000000.1,Anthonomus grandis,Curculionidae,Coleoptera,0,0.0,not found,GABY01,TSA,PRJNA177772,SAMN01797896,13701708,20375
1084,GAOR00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,0.0,not found,GAOR01,TSA,PRJNA219058,,11861903,18027
1085,GALX00000000.1,Anoplophora glabripennis,Cerambycidae,Coleoptera,0,0.0,not found,GALX01,TSA,PRJNA196436,"SAMN02028621,SAMN02028622",9269803,8595
1086,GAOQ00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,0.0,not found,GAOQ01,TSA,PRJNA219058,,33306462,55375
1087,GAOP00000000.1,Pachypsylla venusta,Aphalaridae,Hemiptera,0,0.0,not found,GAOP01,TSA,PRJNA217831,"SAMN02342538,SAMN02342539,SAMN02342541,SAMN02342542,SAMN02342540,SAMN02342543",117719321,142265
1088,GANH00000000.1,Microplitis demolitor,Braconidae,Hymenoptera,1,1.0,found,GANH01,TSA,PRJNA214515,,32840463,13185
1089,GAFU00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,0.0,not found,GAFU01,TSA,PRJNA188757,,12370265,18534
1090,GAGF00000000.1,Chrysopa pallens,Chrysopidae,Neuroptera,0,0.0,not found,GAGF01,TSA,PRJNA186574,,36334909,50315
1091,GAIW00000000.1,Ganaspis sp. G1,Figitidae,Hymenoptera,3,3.0,found,GAIW01,TSA,PRJNA189658,SAMN01923004,41319897,27074
1092,GAIX00000000.1,Pararge aegeria,Nymphalidae,Lepidoptera,0,0.0,not found,GAIX01,TSA,PRJNA192659,,10576628,16895
1093,GAJC00000000.1,Leptopilina heterotoma,Figitidae,Hymenoptera,2,2.0,found,GAJC01,TSA,PRJNA202370,,48051477,31399
1094,GAJA00000000.1,Leptopilina boulardi,Figitidae,Hymenoptera,1,0.0,not found,GAJA01,TSA,PRJNA202369,,30425812,21560
1095,GAHQ00000000.1,Ostrinia scapulalis,Crambidae,Lepidoptera,0,0.0,not found,GAHQ01,TSA,PRJNA192419,,10347378,11212
1096,GACR00000000.1,Ips typographus,Curculionidae,Coleoptera,0,0.0,not found,GACR01,TSA,PRJNA178930,,9323213,14689
1097,GAHN00000000.1,Drosophila serrata,Drosophilidae,Diptera,1,1.0,found,GAHN01,TSA,PRJNA193659,,10072849,11328
1098,GAHP00000000.1,Ostrinia nubilalis,Crambidae,Lepidoptera,0,0.0,not found,GAHP01,TSA,PRJNA190899,,9510127,10741
1099,GAEQ00000000.1,Enallagma hageni,Coenagrionidae,Odonata,0,0.0,not found,GAEQ01,TSA,PRJNA185185,SAMN01881995,12793185,17860
1100,GAFX00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,0.0,not found,GAFX01,TSA,PRJNA189795,,27388938,20540
1101,GAFW00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,0.0,not found,GAFW01,TSA,PRJNA189792,,15691554,14436
1102,GAFI00000000.1,Dendroctonus frontalis,Curculionidae,Coleoptera,0,0.0,not found,GAFI01,TSA,PRJNA187208,,26958328,20966
1103,GAEO00000000.1,Pissodes strobi,Curculionidae,Coleoptera,1,0.0,not found,GAEO01,TSA,PRJNA186387,,4501336,4939
1104,GAFR00000000.1,Polistes canadensis,Vespidae,Hymenoptera,1,1.0,found,GAFR01,TSA,PRJNA188273,,67878956,45087
1105,GAAK00000000.1,Belgica antarctica,Chironomidae,Diptera,0,0.0,not found,GAAK01,TSA,PRJNA174315,,18916966,13259
1106,GAAB00000000.1,Agrilus planipennis,Buprestidae,Coleoptera,0,0.0,not found,GAAB01,TSA,PRJNA173782,,6068419,11957
1107,GABA00000000.1,Zorotypus gurneyi,Zorotypidae,Zoraptera,0,0.0,not found,GABA01,TSA,PRJNA172455,SAMN01737292,7252156,10639
1108,GAAX00000000.1,Forficula auricularia,Forficulidae,Dermaptera,0,0.0,not found,GAAX01,TSA,PRJNA172453,SAMN01737291,9487936,26314
1109,GAAV00000000.1,Nemurella pictetii,Nemouridae,Plecoptera,0,0.0,not found,GAAV01,TSA,PRJNA172454,SAMN01737290,6706874,18008
1110,GACJ00000000.1,Diaphorina citri,Liviidae,Hemiptera,0,0.0,not found,GACJ01,TSA,PRJNA176468,SAMN01773420,54868393,27821
1111,GABS00000000.1,Musca domestica,Muscidae,Diptera,0,0.0,not found,GABS01,TSA,PRJNA178154,,167761,322
1112,GAAU00000000.1,Agrotis ipsilon,Noctuidae,Lepidoptera,0,0.0,not found,GAAU01,TSA,PRJNA175739,,29706,21
